Id;Host;AppName;EventName;EventLevelId;StatusId;StartTime;EndTime;Message;ParentEventId;EventCount
17570;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process;2;2;2021-08-04 09:32:09.1700000;2021-08-04 09:37:44.2900000;Completed AreaOfInterest.Process;17530;102
17571;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:09.1800000;2021-08-04 09:32:15.5800000;Completed AreaOfInterest.Process.CurrentArea AreaID: 476 BV_TAKEON;17570;11
17572;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:09.1900000;2021-08-04 09:32:09.3000000;Completed Delete.Moved.Properties;17571;0
17573;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:09.3066667;2021-08-04 09:32:10.0433333;Completed Update.AOI.Ward;17571;0
17574;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:10.0533333;2021-08-04 09:32:10.5033333;Completed Update.AOI.Suburb;17571;0
17575;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:10.5100000;2021-08-04 09:32:11.3533333;Completed Update.AOI.LocalMunicipality;17571;0
17576;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:11.3600000;2021-08-04 09:32:13.0600000;Completed Update.AOI.Property;17571;0
17577;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:13.0700000;2021-08-04 09:32:13.5733333;Completed Refresh.Township.Chart;17571;0
17578;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:13.5766667;2021-08-04 09:32:14.1900000;Completed Refresh.PropertyType.Chart;17571;0
17579;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:14.1933333;2021-08-04 09:32:14.2633333;Completed Refresh.Located.Chart;17571;0
17580;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:14.2700000;2021-08-04 09:32:15.0133333;Completed Refresh.Notifications.Transfers;17571;0
17581;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:15.0200000;2021-08-04 09:32:15.1400000;Completed Refresh.Notifications.Subdivisions;17571;0
17582;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:15.1466667;2021-08-04 09:32:15.5733333;Completed Refresh.Notifications.Consolidations;17571;0
17583;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:15.5833333;2021-08-04 09:32:18.5800000;Completed AreaOfInterest.Process.CurrentArea AreaID: 477 Default;17570;11
17584;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:15.5900000;2021-08-04 09:32:15.6600000;Completed Delete.Moved.Properties;17583;0
17585;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:15.6600000;2021-08-04 09:32:15.8700000;Completed Update.AOI.Ward;17583;0
17586;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:15.8700000;2021-08-04 09:32:15.9466667;Completed Update.AOI.Suburb;17583;0
17587;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:15.9500000;2021-08-04 09:32:16.0400000;Completed Update.AOI.LocalMunicipality;17583;0
17588;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:16.0466667;2021-08-04 09:32:17.5100000;Completed Update.AOI.Property;17583;0
17589;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:17.5100000;2021-08-04 09:32:17.7500000;Completed Refresh.Township.Chart;17583;0
17590;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:17.7533333;2021-08-04 09:32:17.9633333;Completed Refresh.PropertyType.Chart;17583;0
17591;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:17.9633333;2021-08-04 09:32:17.9866667;Completed Refresh.Located.Chart;17583;0
17592;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:17.9900000;2021-08-04 09:32:18.2133333;Completed Refresh.Notifications.Transfers;17583;0
17593;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:18.2200000;2021-08-04 09:32:18.2766667;Completed Refresh.Notifications.Subdivisions;17583;0
17594;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:18.2800000;2021-08-04 09:32:18.5766667;Completed Refresh.Notifications.Consolidations;17583;0
17595;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:18.5866667;2021-08-04 09:32:21.4300000;Completed AreaOfInterest.Process.CurrentArea AreaID: 478 Default;17570;11
17596;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:18.5933333;2021-08-04 09:32:18.6666667;Completed Delete.Moved.Properties;17595;0
17597;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:18.6700000;2021-08-04 09:32:18.8800000;Completed Update.AOI.Ward;17595;0
17598;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:18.8833333;2021-08-04 09:32:18.9433333;Completed Update.AOI.Suburb;17595;0
17599;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:18.9466667;2021-08-04 09:32:19.0633333;Completed Update.AOI.LocalMunicipality;17595;0
17600;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:19.0666667;2021-08-04 09:32:20.5200000;Completed Update.AOI.Property;17595;0
17601;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:20.5233333;2021-08-04 09:32:20.7866667;Completed Refresh.Township.Chart;17595;0
17602;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:20.7900000;2021-08-04 09:32:21.0100000;Completed Refresh.PropertyType.Chart;17595;0
17603;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:21.0133333;2021-08-04 09:32:21.0500000;Completed Refresh.Located.Chart;17595;0
17604;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:21.0500000;2021-08-04 09:32:21.2833333;Completed Refresh.Notifications.Transfers;17595;0
17605;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:21.2866667;2021-08-04 09:32:21.3500000;Completed Refresh.Notifications.Subdivisions;17595;0
17606;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:21.3500000;2021-08-04 09:32:21.4233333;Completed Refresh.Notifications.Consolidations;17595;0
17607;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:21.4333333;2021-08-04 09:32:24.2700000;Completed AreaOfInterest.Process.CurrentArea AreaID: 479 Default;17570;11
17608;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:21.4400000;2021-08-04 09:32:21.5100000;Completed Delete.Moved.Properties;17607;0
17609;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:21.5133333;2021-08-04 09:32:21.7333333;Completed Update.AOI.Ward;17607;0
17610;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:21.7366667;2021-08-04 09:32:21.8033333;Completed Update.AOI.Suburb;17607;0
17611;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:21.8066667;2021-08-04 09:32:21.9066667;Completed Update.AOI.LocalMunicipality;17607;0
17612;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:21.9100000;2021-08-04 09:32:23.4100000;Completed Update.AOI.Property;17607;0
17613;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:23.4133333;2021-08-04 09:32:23.6533333;Completed Refresh.Township.Chart;17607;0
17614;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:23.6600000;2021-08-04 09:32:23.8866667;Completed Refresh.PropertyType.Chart;17607;0
17615;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:23.8900000;2021-08-04 09:32:23.9233333;Completed Refresh.Located.Chart;17607;0
17616;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:23.9266667;2021-08-04 09:32:24.1433333;Completed Refresh.Notifications.Transfers;17607;0
17617;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:24.1433333;2021-08-04 09:32:24.1900000;Completed Refresh.Notifications.Subdivisions;17607;0
17618;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:24.1933333;2021-08-04 09:32:24.2633333;Completed Refresh.Notifications.Consolidations;17607;0
17619;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:24.2733333;2021-08-04 09:32:27.0700000;Completed AreaOfInterest.Process.CurrentArea AreaID: 480 BV_Default;17570;11
17620;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:24.2800000;2021-08-04 09:32:24.3833333;Completed Delete.Moved.Properties;17619;0
17621;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:24.3900000;2021-08-04 09:32:24.6066667;Completed Update.AOI.Ward;17619;0
17622;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:24.6133333;2021-08-04 09:32:24.6866667;Completed Update.AOI.Suburb;17619;0
17623;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:24.6933333;2021-08-04 09:32:24.7966667;Completed Update.AOI.LocalMunicipality;17619;0
17624;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:24.8033333;2021-08-04 09:32:26.2900000;Completed Update.AOI.Property;17619;0
17625;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:26.2966667;2021-08-04 09:32:26.5066667;Completed Refresh.Township.Chart;17619;0
17626;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:26.5100000;2021-08-04 09:32:26.7133333;Completed Refresh.PropertyType.Chart;17619;0
17627;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:26.7166667;2021-08-04 09:32:26.7333333;Completed Refresh.Located.Chart;17619;0
17628;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:26.7366667;2021-08-04 09:32:26.9333333;Completed Refresh.Notifications.Transfers;17619;0
17629;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:26.9366667;2021-08-04 09:32:26.9800000;Completed Refresh.Notifications.Subdivisions;17619;0
17630;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:26.9866667;2021-08-04 09:32:27.0666667;Completed Refresh.Notifications.Consolidations;17619;0
17631;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:27.0733333;2021-08-04 09:32:29.7500000;Completed AreaOfInterest.Process.CurrentArea AreaID: 481 Default;17570;11
17632;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:27.0800000;2021-08-04 09:32:27.1766667;Completed Delete.Moved.Properties;17631;0
17633;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:27.1800000;2021-08-04 09:32:27.4000000;Completed Update.AOI.Ward;17631;0
17634;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:27.4000000;2021-08-04 09:32:27.4566667;Completed Update.AOI.Suburb;17631;0
17635;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:27.4600000;2021-08-04 09:32:27.5833333;Completed Update.AOI.LocalMunicipality;17631;0
17636;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:27.5866667;2021-08-04 09:32:29.1133333;Completed Update.AOI.Property;17631;0
17637;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:29.1200000;2021-08-04 09:32:29.3766667;Completed Refresh.Township.Chart;17631;0
17638;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:29.3833333;2021-08-04 09:32:29.6000000;Completed Refresh.PropertyType.Chart;17631;0
17639;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:29.6033333;2021-08-04 09:32:29.6266667;Completed Refresh.Located.Chart;17631;0
17640;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:29.6300000;2021-08-04 09:32:29.6933333;Completed Refresh.Notifications.Transfers;17631;0
17641;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:29.7000000;2021-08-04 09:32:29.7200000;Completed Refresh.Notifications.Subdivisions;17631;0
17642;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:29.7266667;2021-08-04 09:32:29.7433333;Completed Refresh.Notifications.Consolidations;17631;0
17643;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:29.7600000;2021-08-04 09:32:33.0600000;Completed AreaOfInterest.Process.CurrentArea AreaID: 482 Default;17570;11
17644;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:29.7633333;2021-08-04 09:32:29.8366667;Completed Delete.Moved.Properties;17643;0
17645;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:29.8400000;2021-08-04 09:32:30.0533333;Completed Update.AOI.Ward;17643;0
17646;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:30.0566667;2021-08-04 09:32:30.1233333;Completed Update.AOI.Suburb;17643;0
17647;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:30.1300000;2021-08-04 09:32:30.2233333;Completed Update.AOI.LocalMunicipality;17643;0
17648;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:30.2266667;2021-08-04 09:32:31.7466667;Completed Update.AOI.Property;17643;0
17649;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:31.7533333;2021-08-04 09:32:31.9866667;Completed Refresh.Township.Chart;17643;0
17650;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:31.9933333;2021-08-04 09:32:32.2100000;Completed Refresh.PropertyType.Chart;17643;0
17651;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:32.2166667;2021-08-04 09:32:32.2500000;Completed Refresh.Located.Chart;17643;0
17652;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:32.2533333;2021-08-04 09:32:32.4933333;Completed Refresh.Notifications.Transfers;17643;0
17653;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:32.5000000;2021-08-04 09:32:32.5433333;Completed Refresh.Notifications.Subdivisions;17643;0
17654;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:32.5466667;2021-08-04 09:32:33.0500000;Completed Refresh.Notifications.Consolidations;17643;0
17655;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:33.0666667;2021-08-04 09:32:36.1466667;Completed AreaOfInterest.Process.CurrentArea AreaID: 483 Default;17570;11
17656;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:33.0733333;2021-08-04 09:32:33.1566667;Completed Delete.Moved.Properties;17655;0
17657;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:33.1600000;2021-08-04 09:32:33.3733333;Completed Update.AOI.Ward;17655;0
17658;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:33.3766667;2021-08-04 09:32:33.4300000;Completed Update.AOI.Suburb;17655;0
17659;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:33.4333333;2021-08-04 09:32:33.5333333;Completed Update.AOI.LocalMunicipality;17655;0
17660;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:33.5366667;2021-08-04 09:32:35.0366667;Completed Update.AOI.Property;17655;0
17661;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:35.0400000;2021-08-04 09:32:35.3000000;Completed Refresh.Township.Chart;17655;0
17662;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:35.3033333;2021-08-04 09:32:35.5100000;Completed Refresh.PropertyType.Chart;17655;0
17663;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:35.5100000;2021-08-04 09:32:35.5366667;Completed Refresh.Located.Chart;17655;0
17664;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:35.5433333;2021-08-04 09:32:35.7666667;Completed Refresh.Notifications.Transfers;17655;0
17665;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:35.7733333;2021-08-04 09:32:35.8266667;Completed Refresh.Notifications.Subdivisions;17655;0
17666;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:35.8300000;2021-08-04 09:32:36.1366667;Completed Refresh.Notifications.Consolidations;17655;0
17667;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:36.1566667;2021-08-04 09:32:38.9866667;Completed AreaOfInterest.Process.CurrentArea AreaID: 484 Default;17570;11
17668;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:36.1633333;2021-08-04 09:32:36.2300000;Completed Delete.Moved.Properties;17667;0
17669;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:36.2366667;2021-08-04 09:32:36.4500000;Completed Update.AOI.Ward;17667;0
17670;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:36.4533333;2021-08-04 09:32:36.5066667;Completed Update.AOI.Suburb;17667;0
17671;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:36.5100000;2021-08-04 09:32:36.5966667;Completed Update.AOI.LocalMunicipality;17667;0
17672;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:36.6033333;2021-08-04 09:32:38.1600000;Completed Update.AOI.Property;17667;0
17673;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:38.1633333;2021-08-04 09:32:38.4166667;Completed Refresh.Township.Chart;17667;0
17674;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:38.4200000;2021-08-04 09:32:38.6300000;Completed Refresh.PropertyType.Chart;17667;0
17675;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:38.6333333;2021-08-04 09:32:38.6566667;Completed Refresh.Located.Chart;17667;0
17676;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:38.6600000;2021-08-04 09:32:38.8633333;Completed Refresh.Notifications.Transfers;17667;0
17677;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:38.8666667;2021-08-04 09:32:38.9100000;Completed Refresh.Notifications.Subdivisions;17667;0
17678;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:38.9166667;2021-08-04 09:32:38.9766667;Completed Refresh.Notifications.Consolidations;17667;0
17679;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:38.9900000;2021-08-04 09:32:41.8266667;Completed AreaOfInterest.Process.CurrentArea AreaID: 485 Default;17570;11
17680;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:39.0000000;2021-08-04 09:32:39.0766667;Completed Delete.Moved.Properties;17679;0
17681;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:39.0800000;2021-08-04 09:32:39.2900000;Completed Update.AOI.Ward;17679;0
17682;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:39.2900000;2021-08-04 09:32:39.3400000;Completed Update.AOI.Suburb;17679;0
17683;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:39.3433333;2021-08-04 09:32:39.4366667;Completed Update.AOI.LocalMunicipality;17679;0
17684;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:39.4400000;2021-08-04 09:32:40.8866667;Completed Update.AOI.Property;17679;0
17685;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:40.8900000;2021-08-04 09:32:41.1333333;Completed Refresh.Township.Chart;17679;0
17686;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:41.1400000;2021-08-04 09:32:41.3533333;Completed Refresh.PropertyType.Chart;17679;0
17687;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:41.3600000;2021-08-04 09:32:41.3966667;Completed Refresh.Located.Chart;17679;0
17688;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:41.4000000;2021-08-04 09:32:41.6466667;Completed Refresh.Notifications.Transfers;17679;0
17689;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:41.6800000;2021-08-04 09:32:41.7366667;Completed Refresh.Notifications.Subdivisions;17679;0
17690;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:41.7400000;2021-08-04 09:32:41.8233333;Completed Refresh.Notifications.Consolidations;17679;0
17691;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:41.8333333;2021-08-04 09:32:44.6466667;Completed AreaOfInterest.Process.CurrentArea AreaID: 486 Default;17570;11
17692;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:41.8366667;2021-08-04 09:32:41.9200000;Completed Delete.Moved.Properties;17691;0
17693;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:41.9200000;2021-08-04 09:32:42.1333333;Completed Update.AOI.Ward;17691;0
17694;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:42.1333333;2021-08-04 09:32:42.1900000;Completed Update.AOI.Suburb;17691;0
17695;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:42.1900000;2021-08-04 09:32:42.2833333;Completed Update.AOI.LocalMunicipality;17691;0
17696;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:42.2866667;2021-08-04 09:32:43.8166667;Completed Update.AOI.Property;17691;0
17697;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:43.8200000;2021-08-04 09:32:44.0600000;Completed Refresh.Township.Chart;17691;0
17698;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:44.0633333;2021-08-04 09:32:44.2766667;Completed Refresh.PropertyType.Chart;17691;0
17699;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:44.2800000;2021-08-04 09:32:44.3133333;Completed Refresh.Located.Chart;17691;0
17700;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:44.3166667;2021-08-04 09:32:44.5233333;Completed Refresh.Notifications.Transfers;17691;0
17701;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:44.5266667;2021-08-04 09:32:44.5700000;Completed Refresh.Notifications.Subdivisions;17691;0
17702;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Consolidations;2;2;2021-08-04 09:32:44.5733333;2021-08-04 09:32:44.6433333;Completed Refresh.Notifications.Consolidations;17691;0
17703;HostCPTDEV01;App.SQL Processing;AreaOfInterest.Process.CurrentArea;2;2;2021-08-04 09:32:44.6533333;2021-08-04 09:32:47.4600000;Completed AreaOfInterest.Process.CurrentArea AreaID: 487 Default;17570;11
17704;HostCPTDEV01;App.SQL Processing;Delete.Moved.Properties;2;2;2021-08-04 09:32:44.6600000;2021-08-04 09:32:44.7433333;Completed Delete.Moved.Properties;17703;0
17705;HostCPTDEV01;App.SQL Processing;Update.AOI.Ward;2;2;2021-08-04 09:32:44.7500000;2021-08-04 09:32:44.9666667;Completed Update.AOI.Ward;17703;0
17706;HostCPTDEV01;App.SQL Processing;Update.AOI.Suburb;2;2;2021-08-04 09:32:44.9700000;2021-08-04 09:32:45.0300000;Completed Update.AOI.Suburb;17703;0
17707;HostCPTDEV01;App.SQL Processing;Update.AOI.LocalMunicipality;2;2;2021-08-04 09:32:45.0400000;2021-08-04 09:32:45.1666667;Completed Update.AOI.LocalMunicipality;17703;0
17708;HostCPTDEV01;App.SQL Processing;Update.AOI.Property;2;2;2021-08-04 09:32:45.1700000;2021-08-04 09:32:46.5966667;Completed Update.AOI.Property;17703;0
17709;HostCPTDEV01;App.SQL Processing;Refresh.Township.Chart;2;2;2021-08-04 09:32:46.6033333;2021-08-04 09:32:46.8466667;Completed Refresh.Township.Chart;17703;0
17710;HostCPTDEV01;App.SQL Processing;Refresh.PropertyType.Chart;2;2;2021-08-04 09:32:46.8500000;2021-08-04 09:32:47.0600000;Completed Refresh.PropertyType.Chart;17703;0
17711;HostCPTDEV01;App.SQL Processing;Refresh.Located.Chart;2;2;2021-08-04 09:32:47.0633333;2021-08-04 09:32:47.1000000;Completed Refresh.Located.Chart;17703;0
17712;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Transfers;2;2;2021-08-04 09:32:47.1066667;2021-08-04 09:32:47.3366667;Completed Refresh.Notifications.Transfers;17703;0
17713;HostCPTDEV01;App.SQL Processing;Refresh.Notifications.Subdivisions;2;2;2021-08-04 09:32:47.3400000;2021-08-04 09:32:47.3800000;Completed Refresh.Notifications.Subdivisions;17703;0
